[0.46487117931246758, 0.8102678571428571]
[0.43639485830707209, 0.8080357142857143]
[0.45187123119831085, 0.8225446428571429]
[0.42801019655806677, 0.8136160714285714]
[0.41440477408468723, 0.8247767857142857]
[0.42951439001730513, 0.8258928571428571]
[0.41917959919997622, 0.8314732142857143]
[0.4034006018191576, 0.8314732142857143]
[0.40358899720013142, 0.8303571428571429]
[0.39659811449902399, 0.8337053571428571]
[0.4109531135431358, 0.8359375]
[0.3975727063204561, 0.8325892857142857]
[0.41013773317847935, 0.8303571428571429]
[0.40517163037189413, 0.8258928571428571]
[0.40069281496107578, 0.8415178571428571]
[0.415721347289426, 0.8191964285714286]
[0.40232003852725029, 0.8314732142857143]
[0.37244304349379881, 0.8459821428571429]
[0.40094407807503429, 0.8303571428571429]
[0.36700036030794891, 0.84375]
[0.43473818472453524, 0.8113839285714286]
[0.37732903925435884, 0.8359375]
[0.39744956897837774, 0.8459821428571429]
[0.37628747416394098, 0.8370535714285714]
[0.36475015005895067, 0.8482142857142857]
[0.35838338227144312, 0.8537946428571429]
[0.37599211798182558, 0.84375]
[0.45457321298973902, 0.8035714285714286]
[0.38885194422411068, 0.8359375]
[0.35715721308120657, 0.8459821428571429]
