[0.4747241613599989, 0.7911111111111111]
[0.47850237104627819, 0.80111111111111111]
[0.43199261797799005, 0.81999999999999995]
[0.42173835780885482, 0.81777777777777783]
[0.42970604048834904, 0.81000000000000005]
[0.41157312432924908, 0.8255555555555556]
[0.42749629461103017, 0.81777777777777783]
[0.42857934037844342, 0.81999999999999995]
[0.41829908317989772, 0.8255555555555556]
[0.42673289497693379, 0.81444444444444442]
[0.4142980545096927, 0.81888888888888889]
[0.45002621081140304, 0.81555555555555559]
[0.44730727142757842, 0.82666666666666666]
[0.40524233248498703, 0.82333333333333336]
[0.43659228430853947, 0.80666666666666664]
