0.727579405308,0.5,0.731431299448,0.5
0.679730879307,0.535,0.675770665407,0.53625
0.651336162567,0.6175,0.645713564157,0.61
0.658857099056,0.5695,0.646542448997,0.58875
0.607098051548,0.6835,0.602201380134,0.685
0.629761929035,0.63,0.61257737875,0.645
0.613285177231,0.664,0.60055624783,0.67
0.590439676762,0.695,0.578432347178,0.70875
0.580270374775,0.691,0.576693793535,0.6875
0.621397216082,0.6605,0.663456529975,0.665
0.595360855818,0.6845,0.581322047114,0.68625
0.552547950029,0.712,0.566264212132,0.71375
0.562510851383,0.7085,0.542260355353,0.72625
0.540409851789,0.72,0.548807012439,0.72625
0.557082318544,0.7145,0.547808339596,0.7325
0.56264128828,0.714,0.569175605178,0.695
0.528623891592,0.738,0.516906612515,0.76125
0.536905437946,0.7325,0.542110972404,0.7275
0.54724454999,0.7165,0.543787902594,0.7275
0.556039754868,0.718,0.53865249753,0.715
0.548521187782,0.746,0.550717608333,0.74375
0.542678663731,0.7435,0.52366359055,0.745
0.550485034943,0.724,0.539387652278,0.7275
0.540623771429,0.7365,0.537680235505,0.7525
0.513921402693,0.745,0.507103857994,0.75
0.521702039719,0.742,0.528050615788,0.7425
0.545100079894,0.728,0.540641553402,0.73375
0.571165136099,0.7085,0.538917124867,0.74625
0.512890971661,0.7585,0.506313208938,0.755
0.519251166224,0.7435,0.493262898922,0.77875
0.540955512524,0.73,0.511481100321,0.7575
0.556089739323,0.727,0.586958909631,0.72875
0.492547201157,0.755,0.496518289447,0.77
0.554058575869,0.7405,0.530694375038,0.75
0.513182525396,0.756,0.488415111303,0.76
0.509691688299,0.7455,0.494848985672,0.76625
0.575358147144,0.723,0.557392982543,0.72875
0.498477117538,0.7595,0.488778057098,0.77
0.510348475695,0.7445,0.536204569936,0.74375
0.512366744518,0.7545,0.489091960788,0.7625
0.541323993921,0.741,0.524679513574,0.77375
0.6276686939,0.7325,0.666176521778,0.7375
0.527088317871,0.7455,0.493217912316,0.76125
0.539556572437,0.735,0.519266653657,0.73625
0.543148032427,0.728,0.537122615576,0.72875
0.501242698431,0.755,0.482482208312,0.77
0.520730602503,0.748,0.484344667196,0.76875
0.533128522396,0.748,0.496404719353,0.7575
0.576006011724,0.74,0.548207617402,0.73625
0.514732950449,0.7475,0.506257119179,0.76
