[0.72757940530776977, 0.5]
[0.67973087930679321, 0.53500000000000003]
[0.65133616256713867, 0.61750000000000005]
[0.6588570990562439, 0.56950000000000001]
[0.60709805154800411, 0.6835]
[0.6297619290351868, 0.63]
[0.61328517723083498, 0.66400000000000003]
[0.59043967676162723, 0.69499999999999995]
[0.58027037477493282, 0.69099999999999995]
[0.62139721608161924, 0.66049999999999998]
[0.59536085581779485, 0.6845]
[0.55254795002937318, 0.71199999999999997]
[0.56251085138320922, 0.70850000000000002]
[0.54040985178947454, 0.71999999999999997]
[0.55708231854438783, 0.71450000000000002]
[0.5626412882804871, 0.71399999999999997]
[0.52862389159202572, 0.73799999999999999]
[0.53690543794631962, 0.73250000000000004]
[0.54724454998970029, 0.71650000000000003]
[0.55603975486755375, 0.71799999999999997]
[0.54852118778228764, 0.746]
[0.54267866373062135, 0.74350000000000005]
[0.55048503494262691, 0.72399999999999998]
[0.54062377142906193, 0.73650000000000004]
[0.51392140269279485, 0.745]
[0.52170203971862794, 0.74199999999999999]
[0.54510007989406584, 0.72799999999999998]
[0.57116513609886166, 0.70850000000000002]
[0.51289097166061404, 0.75849999999999995]
[0.51925116622447964, 0.74350000000000005]
[0.54095551252365115, 0.72999999999999998]
[0.55608973932266237, 0.72699999999999998]
[0.49254720115661621, 0.755]
[0.55405857586860652, 0.74050000000000005]
[0.51318252539634701, 0.75600000000000001]
[0.5096916882991791, 0.74550000000000005]
[0.57535814714431766, 0.72299999999999998]
[0.49847711753845214, 0.75949999999999995]
[0.51034847569465636, 0.74450000000000005]
[0.51236674451828002, 0.75449999999999995]
[0.54132399392127994, 0.74099999999999999]
[0.62766869390010838, 0.73250000000000004]
[0.52708831787109378, 0.74550000000000005]
[0.53955657243728639, 0.73499999999999999]
[0.54314803242683407, 0.72799999999999998]
[0.50124269843101499, 0.755]
[0.52073060250282288, 0.748]
[0.53312852239608766, 0.748]
[0.57600601172447208, 0.73999999999999999]
[0.51473295044898992, 0.74750000000000005]
