[0.36422516441345215, 0.83250000000000002]
[0.29219207453727725, 0.87]
[0.25292837572097776, 0.89549999999999996]
[0.26384516263008118, 0.87849999999999995]
[0.23628625154495239, 0.90049999999999997]
[0.25556350708007813, 0.88200000000000001]
[0.17732139885425569, 0.92300000000000004]
[0.21162369018793106, 0.91500000000000004]
[0.14727233028411865, 0.9425]
[0.16479463666677474, 0.93100000000000005]
[0.16112351441383363, 0.92949999999999999]
[0.15074960666894913, 0.9325]
[0.16674394911527635, 0.9355]
[0.11624710401520133, 0.94799999999999995]
[0.13296311801671981, 0.95099999999999996]
[0.13576439267396928, 0.9415]
[0.15082561971247196, 0.93600000000000005]
[0.12729697093367576, 0.94650000000000001]
[0.1407672549188137, 0.93400000000000005]
[0.10625217777490616, 0.95599999999999996]
[0.086942218586802483, 0.96450000000000002]
[0.10138103210926055, 0.95650000000000002]
[0.17301464909315109, 0.93200000000000005]
[0.090602246046066287, 0.96599999999999997]
[0.091083740457892415, 0.96899999999999997]
[0.078265724230557679, 0.97350000000000003]
[0.10171767860651017, 0.96050000000000002]
[0.080741715863347052, 0.97050000000000003]
[0.071632104454562071, 0.97099999999999997]
[0.070321515344083305, 0.97650000000000003]
[0.077805025205016143, 0.96799999999999997]
[0.10841173024475574, 0.95850000000000002]
[0.075777333289384838, 0.97399999999999998]
[0.073084259897470472, 0.97350000000000003]
[0.051551067178137601, 0.98299999999999998]
[0.059980863473843786, 0.97599999999999998]
[0.087475767277181149, 0.96699999999999997]
[0.076134556533768771, 0.97099999999999997]
[0.064728821234777564, 0.97599999999999998]
[0.058422967538237572, 0.98050000000000004]
[0.048314624495804308, 0.97999999999999998]
[0.092926637033000595, 0.96050000000000002]
[0.058386197499930861, 0.97899999999999998]
[0.058662657395005223, 0.98199999999999998]
[0.036357135728001595, 0.98699999999999999]
[0.067571163136512041, 0.97150000000000003]
[0.044453798576723783, 0.98399999999999999]
[0.07655041962862015, 0.97150000000000003]
[0.037929434823803607, 0.98699999999999999]
[0.041499352298676968, 0.98399999999999999]
