[0.63550182325499394, 0.8102678571428571]
[0.5031127855181694, 0.8102678571428571]
[0.48740754702261518, 0.8102678571428571]
[0.47828015099678722, 0.8102678571428571]
[0.47785665307726177, 0.8102678571428571]
[0.4832836240530014, 0.8102678571428571]
[0.47957571276596617, 0.8102678571428571]
[0.48493042242314133, 0.8102678571428571]
[0.54189535709364078, 0.8102678571428571]
[0.47447204988981995, 0.8102678571428571]
