0.635501823255,0.810267857143,0.637676874797,0.798941798942
0.503112785518,0.810267857143,0.505878968371,0.801587301903
0.487407547023,0.810267857143,0.519361790526,0.793650793966
0.478280150997,0.810267857143,0.515910055745,0.777777777778
0.477856653077,0.810267857143,0.498349295407,0.788359788991
0.483283624053,0.810267857143,0.513872883938,0.793650793651
0.479575712766,0.810267857143,0.474813947602,0.814814814499
0.484930422423,0.810267857143,0.52684569895,0.79100529069
0.541895357094,0.810267857143,0.54406546758,0.828042327727
0.47447204989,0.810267857143,0.483021993013,0.806878306878
